joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
0.201401,-0.218677,-0.201386,-0.190211,-0.076964,-0.044763,-0.016313,-0.789336,0.211459,0.149411,0.327614,-0.209989,-0.000805,-0.307183,-0.173569,0.234148,-0.255748,0.130887,-0.211790,-0.766724,0.595645,1.165816,0.957483,-0.032892,0.293367,0.013527,-0.086842,0.148604,-0.193787
0.203638,-0.220646,-0.196993,-0.195037,-0.079613,-0.052332,-0.006127,-0.781114,0.215028,0.145583,0.330173,-0.207277,-0.004820,-0.305900,-0.166433,0.230722,-0.258271,0.139230,-0.196111,-0.778701,0.601070,1.176356,0.953914,-0.027156,0.287071,0.015845,-0.084955,0.139944,-0.193067
0.206901,-0.223853,-0.192943,-0.199880,-0.083715,-0.060630,0.004043,-0.770441,0.219772,0.140234,0.336678,-0.205516,-0.008525,-0.302234,-0.158598,0.228289,-0.260785,0.143285,-0.175779,-0.794114,0.605492,1.188144,0.950911,-0.022715,0.281657,0.017487,-0.084091,0.130448,-0.193623
0.210677,-0.227679,-0.189066,-0.204732,-0.088546,-0.069291,0.014207,-0.758543,0.225104,0.134124,0.345155,-0.204232,-0.012074,-0.297376,-0.150413,0.226351,-0.263295,0.145195,-0.153122,-0.811244,0.609413,1.200557,0.948191,-0.018921,0.276685,0.018791,-0.083740,0.120535,-0.194818
0.215382,-0.234567,-0.183640,-0.207760,-0.092834,-0.076682,0.026577,-0.736202,0.233934,0.130145,0.361870,-0.203105,-0.014049,-0.293306,-0.138521,0.225061,-0.265610,0.144828,-0.121660,-0.825135,0.609829,1.212521,0.945080,-0.017498,0.272270,0.021426,-0.082651,0.112736,-0.198135
0.219360,-0.243162,-0.178137,-0.209780,-0.096146,-0.083157,0.039919,-0.710600,0.242463,0.127217,0.380325,-0.201058,-0.015986,-0.289512,-0.123228,0.223860,-0.267910,0.143699,-0.086762,-0.836188,0.610664,1.223288,0.942956,-0.017516,0.269903,0.024033,-0.082333,0.106308,-0.200457
0.221887,-0.255171,-0.172481,-0.209784,-0.097507,-0.087801,0.055203,-0.678475,0.250392,0.126393,0.402260,-0.197170,-0.017847,-0.286269,-0.101132,0.222839,-0.270181,0.141047,-0.044988,-0.841566,0.612337,1.231665,0.942805,-0.020414,0.271634,0.026587,-0.083559,0.102624,-0.200788
0.222818,-0.270980,-0.167855,-0.208030,-0.096346,-0.090520,0.070914,-0.640088,0.257295,0.125780,0.425868,-0.191201,-0.019383,-0.282799,-0.073235,0.222087,-0.272359,0.139010,0.005139,-0.840433,0.613814,1.236045,0.943356,-0.023295,0.272402,0.028713,-0.084224,0.102223,-0.200461
0.222952,-0.288691,-0.163744,-0.205399,-0.093925,-0.092279,0.086838,-0.598570,0.263685,0.125273,0.450314,-0.184190,-0.020757,-0.279215,-0.042436,0.221470,-0.274490,0.137281,0.059444,-0.836044,0.615194,1.238427,0.944258,-0.026168,0.272689,0.030626,-0.084608,0.103463,-0.199806
0.222350,-0.304086,-0.162689,-0.200909,-0.086053,-0.092784,0.101572,-0.551619,0.269887,0.124880,0.466071,-0.176122,-0.021688,-0.275253,-0.005694,0.221774,-0.276515,0.135235,0.147014,-0.829208,0.616485,1.236454,0.945424,-0.030094,0.272561,0.029731,-0.084403,0.106936,-0.199008
